avatar,country,countryCode,date,isVerified,position,productAsin,ratingScore,reviewDescription,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewReaction,reviewTitle,reviewUrl,reviewedIn,username,variant
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-06,TRUE,1,B099P5ZYM8,5,I was a bit hesitant purchasing a ring online without seeing it in person first but I am extremely happy that I did. The ring is beautiful and everything I had hoped for. I absolutely recommend buying your jewelry from Houston Diamond District.,https://m.media-amazon.com/images/I/718igddSM6L._SY88.jpg,https://m.media-amazon.com/images/I/71rA7-P2rUL._SY88.jpg,,,,,,,,,She was amazed,https://www.amazon.com/gp/customer-reviews/R10Y1325QSXJ1B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099NJH3SW,"Reviewed in the United States on April 6, 2023",MichaelMichael,Color: white-goldRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-08,TRUE,1,B00BYHIWGM,5,"I was skeptical at first, but it showed up fast. I ordered it too big and had to have it resized. The jeweler said it is a very nice diamond. My wife loves it.",,,,,,,,,,,Very Nice,https://www.amazon.com/gp/customer-reviews/RV132KJEIPKRV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on May 8, 2023",Shaffer,Metal Type: Yellow GoldRing Size: 4
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-10-26,TRUE,2,B00BYHIWGM,5,"I was wary when it came to buying ANY diamond online, much less a diamond engagement ring. But I chose to take a chance; and almost seven months later, I have NEVER had reason to regret that choice!!!Unlike SO many other retailers on Amazon, THIS company is three important things.1. Honest2. Customer-Oriented3. AMERICAN!!!No feara of receiving some horrible, cheap-looking, fake ring from *certain countries in Asia*, two whole MONTHS after my order.If you're looking for REAL diamonds that ARE NOT blood diamonds and also ARE NOT lab-created? Then THIS is the retailer to trust. I am showing some photos I JUST took, of my ring. Seven MONTHS after purchase, and frequent wear. It still looks nearly NEW!I would NEVER recommend someone untrustworthy, and NOBODY paid me, or compensated me in ANY way for this review. I ENJOY giving small American businesses my time in the form of a review, when their product is 100% worth its price.*Addendum* When you receive your ring? DON'T throw away the yellow paper that comes with it. THAT is your certificate of authenticity!!! lol. I suspect that I must have tossed it, thinking that it was merely a receipt.Oops.Thankfully, this lovely business sent me ANOTHER copy, digitally, with zero hassle--so my fiancé is printing it out at work right now. :)Thank you SO MUCH for MY Forever Ring, Houston! ❤",https://m.media-amazon.com/images/I/4113mG-JT3L._SY88.jpg,https://m.media-amazon.com/images/I/41j+lXLaOlL._SY88.jpg,https://m.media-amazon.com/images/I/81FYFe85dsL._SY88.jpg,,,,,,,5 people found this helpful,"Lovely ring, good customer service! Would buy from again.",https://www.amazon.com/gp/customer-reviews/RHPQ3RCR2YG4A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on October 26, 2021",Brandy Leigh HooverBrandy Leigh Hoover,Metal Type: Yellow GoldRing Size: 8.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-16,TRUE,3,B00BYHIWGM,5,Very nice ring. It came with a certificate of authenticity. Wife loves it. It also came Very quickly 2-3 days. I am planning to buy a band to match.,,,,,,,,,,,Nice,https://www.amazon.com/gp/customer-reviews/R1WLYQ7VTT7DX9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on January 16, 2023",Rickey F.,Metal Type: Yellow GoldRing Size: 7.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-08-26,TRUE,4,B00BYHIWGM,5,The look of her face said it all,,,,,,,,,,,Perfect,https://www.amazon.com/gp/customer-reviews/ROK10SA1OR5DC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on August 26, 2022",Ibrahim Abed,Metal Type: Yellow GoldRing Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-10,TRUE,5,B00BYHIWGM,1,"The ring arrived as if it were used, I returned it and I am waiting for my money back.",,,,,,,,,,2 people found this helpful,"The ring arrived as if it were used, I returned it and I am waiting for my money back.",https://www.amazon.com/gp/customer-reviews/R2U1SWOZQF5PW0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on January 10, 2023",Gabriela,Metal Type: Yellow GoldRing Size: 4
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-04-24,TRUE,6,B00BYHIWGM,5,The ring is just what my girlfriend wanted. Very nice.,,,,,,,,,,One person found this helpful,Great to work with.,https://www.amazon.com/gp/customer-reviews/R1WN1GKK48F65G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on April 24, 2020",Patrick Isom,Metal Type: Yellow GoldRing Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-05-11,TRUE,7,B00BYHIWGM,5,Excellent product my wife was extremely happy!,,,,,,,,,,One person found this helpful,Great customer service,https://www.amazon.com/gp/customer-reviews/R2L9Q4IOSXUIZV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on May 11, 2020",Anthony B Holley Sr,Metal Type: Yellow GoldRing Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-10-13,TRUE,8,B00BYHIWGM,5,"Simply amazing, so satisfied my fiancee LOVES it!!! It came GIA certified too!!!",https://m.media-amazon.com/images/I/61-2SnJIPXL._SY88.jpg,https://m.media-amazon.com/images/I/71buCDjfzuL._SY88.jpg,,,,,,,,,"QUALITY, QUALITY, QUALITY",https://www.amazon.com/gp/customer-reviews/R3UUUWFZD4F880/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on October 13, 2022",Daniel HaynesDaniel Haynes,Metal Type: Yellow GoldRing Size: 5.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-14,TRUE,9,B00BYHIWGM,5,great,,,,,,,,,,,resonably priced,https://www.amazon.com/gp/customer-reviews/RHRBVWUYEECK2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CR8HSZP,"Reviewed in the United States on January 14, 2023",Troy,Metal Type: Yellow GoldRing Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-01-05,TRUE,1,B08Y936DVN,5,"I'll add a picture when I'm able, BUT, I do want to say that Gem Stone King delivered my ring one day sooner, tomorrow being our 43rd Wedding Anniversary, and this ring being my Husband's gift to me, created exactly what we expected, BUT when the ring arrived, it is so much more beautiful than the images online. The stones are impeccable, gold finish is perfect, engraving is exactly as we wished. Overall, we are so very pleased with this ring created by Gem Stone King Jewelers. We are NOT compensated for this review; we felt we should commend a well-done product. Thank you for 43 Beautiful and Remarkable years, my Husband; this ring says it all.",,,,,,,,,,,WORTH EVERY PENNY!,https://www.amazon.com/gp/customer-reviews/RYM0LD3FC9K1G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08Y93DDR7,"Reviewed in the United States on January 5, 2022",Amazon Customer,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-07-26,TRUE,1,B084JHG5VQ,5,I looked all over Amazon for a nice ring in this price range and this one was literally the only one I loved. Beautiful ring for the price! It’s perfect and exactly as pictured.,,,,,,,,,,8 people found this helpful,Beautiful ring,https://www.amazon.com/gp/customer-reviews/R3LHQE9MLBSAH9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JMFC1L,"Reviewed in the United States on July 26, 2021",MM,Ring Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-05,TRUE,2,B084JHG5VQ,1,The problem is its to tight i order size 9 and it doesn't fit at all ya need to get bigger size for everyone one! I like the ring but i need to put my other finger on my left hand,,,,,,,,,,,It's very nice ring,https://www.amazon.com/gp/customer-reviews/RG1LRI2Q8ESZP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JMFC1L,"Reviewed in the United States on February 5, 2023",Erika,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-06-26,FALSE,3,B084JHG5VQ,5,Super gorgeous fast shipping I love it thank you,,,,,,,,,,17 people found this helpful,Beautiful piece,https://www.amazon.com/gp/customer-reviews/R1JV4X3JR7876Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JMFC1L,"Reviewed in the United States on June 26, 2020",Brittnee Gonzalez,Ring Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-19,FALSE,4,B084JHG5VQ,2,"Hubby got me this for Christmas and I love it! It came with a lifetime warranty too, so when I noticed a stone came out I grabbed my warranty card and looked it it says “they are not responsible and will not replace lost diamonds/stones” what’s the point of the warranty then?! So yes a pretty ring, but not worth the money, especially with a crappy warranty. I haven’t even had the ring for 2 months.",https://m.media-amazon.com/images/I/61XT5MWPdqL._SY88.jpg,,,,,,,,,,Beautiful! But warranty sucks!,https://www.amazon.com/gp/customer-reviews/R2BVRXYUFN1FBB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JMFC1L,"Reviewed in the United States on February 19, 2023",KyleeKylee,Ring Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-06-10,TRUE,5,B084JHG5VQ,5,"It’s beautiful!! It sparkles and shines beautifully! It’s dainty, and looks gorgeous on little short fingers… I love it so much, and am 110% satisfied with my choice!! ♥️",,,,,,,,,,6 people found this helpful,"Beautiful, dainty, sparkly & shiny, gorgeous ring!!",https://www.amazon.com/gp/customer-reviews/R2UWB21R1U4RNM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JMFC1L,"Reviewed in the United States on June 10, 2022",Denise Tedford,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-11,TRUE,6,B084JHG5VQ,5,She said yes and she cried it's a very nice looking ring,,,,,,,,,,,She said yes,https://www.amazon.com/gp/customer-reviews/R3BMNFUF9L22G1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084JMFC1L,"Reviewed in the United States on February 11, 2023",Vonalan Clinton,Ring Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-15,TRUE,1,B0060RP59S,4,"I really love this ring. The only thing I didn't really like is the cut outs, they seem awkward.",,,,,,,,,,,Really pretty,https://www.amazon.com/gp/customer-reviews/R1GNPZD5TGN1RZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on May 15, 2023",Margaret Becirevic,Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-09,TRUE,2,B0060RP59S,4,Love the details on the antique motif. I have a couple of antique art deco pieces from the 1920’s my grandmother left me that match this ring! I hope The Amazon Collection offers more antique style jewelry pieces…,,,,,,,,,,,Antique art deco look,https://www.amazon.com/gp/customer-reviews/RN54B6FYNWVBO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on March 9, 2023",Lorraine,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-23,TRUE,3,B0060RP59S,4,"I like this very much. The only complaint I have is there is a gap between the different sections that ends up looking like thin black dash lines. I would prefer it not to gap, just be solid. But I like it very much.",https://m.media-amazon.com/images/I/61lgKpr9iDL._SY88.jpg,,,,,,,,,3 people found this helpful,Beautiful Antique Look,https://www.amazon.com/gp/customer-reviews/R3M3Y07S00CD4D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on February 23, 2023",S.TineS.Tine,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-28,TRUE,4,B0060RP59S,4,"A nice wedding band, but thought it would be larger as well as the engraving be all the way around...it's only half that way...disappointing!!!",,,,,,,,,,,A striking wedding band for a reasonable price!,https://www.amazon.com/gp/customer-reviews/R1S0H3IC4FZR6Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on February 28, 2023",KattyKoko,Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-25,TRUE,5,B0060RP59S,5,"Love this ring. I wanted a simple band for everyday with a little sparkle. I've had it several months and it's still beautiful, shiny and has lost none its sparkle. Sturdy band has not bent at all. Highly recommend.",,,,,,,,,,One person found this helpful,BEAUTIFUL.,https://www.amazon.com/gp/customer-reviews/R1GDRZM9PX4G04/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on March 25, 2023",Kindle Customer,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-31,TRUE,6,B0060RP59S,5,purchased to wear while traveling instead of my wedding rings. Super comfortable and very pretty!,https://m.media-amazon.com/images/I/711Ota0FJpL._SY88.jpg,,,,,,,,,,Perfect option for travel,https://www.amazon.com/gp/customer-reviews/R2YEMFJOJOMZ49/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on March 31, 2023",Jen DubsJen Dubs,Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-14,TRUE,7,B0060RP59S,5,"I’m gonna have to pay more attention to Amazon Collection from now on. This ring is beautiful! Yes it has a small presence, but it packs a pretty sparkle with the diamonds. I love the antique look of this ring. Quality for sure!",,,,,,,,,,3 people found this helpful,Okay I have been wowed today!,https://www.amazon.com/gp/customer-reviews/R1705ODF6PYXZ8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on March 14, 2023",Paula Friedman,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-11,TRUE,8,B0060RP59S,5,The ring is so pretty and comfortable. I filled in the open slit areas with a silvery lilac nail polish and love the results. I put rhe nail polish on the inside of the band. The pave really glows in the sun.,https://m.media-amazon.com/images/I/51xGD+uiudL._SY88.jpg,https://m.media-amazon.com/images/I/71CdotXxVSL._SY88.jpg,,,,,,,,2 people found this helpful,Love this ring!,https://www.amazon.com/gp/customer-reviews/RTFLKHGDCI9L8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on March 11, 2023",JanCJanC,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-26,TRUE,9,B0060RP59S,5,"It fit perfectly, is comfortable and pairs nicely with my platinum wedding ring.",https://m.media-amazon.com/images/I/61eJXXjnjLL._SY88.jpg,,,,,,,,,One person found this helpful,Cute vintage silver antique-style ring,https://www.amazon.com/gp/customer-reviews/RH809FF4KN4VX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on March 26, 2023",adellerenoadellereno,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-23,TRUE,10,B0060RP59S,5,At first I thought this was too light weight to be quality. I've had it a few months and it is very nice quality. I get a lot of complements on it.,,,,,,,,,,,I love it,https://www.amazon.com/gp/customer-reviews/R2VQPLVG6H2QG0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C2BXY9J5,"Reviewed in the United States on February 23, 2023",Vanessa Yentes,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-17,TRUE,1,B07TJRGVZ1,5,"Got this ring a week ago and love it. It's a beautiful design and dainty, my style. Extremely comfortable to wear, too!(So says the wife)",,,,,,,,,,,Beautiful,https://www.amazon.com/gp/customer-reviews/RG5IFLZ1ILRXG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BRSN41YB,"Reviewed in the United States on May 17, 2023",PeterLeo,Ring Size: 9
